score	annot	celltype
chr6-13448198-13448698	1	Human	T-lymphocytes
chr6-16319867-16320367	1	Human	T-lymphocytes
chr6-16322615-16323115	1	Human	T-lymphocytes
chr6-16481588-164820881	1	Human	T-lymphocytes
chr6-20366357-20366857	1	Human	T-lymphocytes
chr6-26216517-262170171	1	Human	T-lymphocytes
chr6-26234747-26235247	1	Human	T-lymphocytes
chr6-26272706-26273206	1	Human	T-lymphocytes
chr6-35601797-356022971	1	Human	T-lymphocytes
chr6-37172097-371725971	1	Human	T-lymphocytes
chr6-37502803-37503303	1	Human	T-lymphocytes
chr6-37516452-375169521	1	Human	T-lymphocytes
chr6-37517430-37517930	1	Human	T-lymphocytes
chr6-40477768-40478268	1	Human	T-lymphocytes
chr6-42390309-42390809	1	Human	T-lymphocytes
chr6-42417595-424180951	1	Human	T-lymphocytes
chr6-45450736-45451236	1	Human	T-lymphocytes
chr6-52390321-52390821	1	Human	T-lymphocytes
chr6-53335261-53335761	1	Human	T-lymphocytes
chr6-53361383-53361883	1	Human	T-lymphocytes
chr6-53647389-53647889	1	Human	T-lymphocytes
chr6-80003691-80004191	1	Human	T-lymphocytes
chr6-87718604-87719104	1	Human	T-lymphocytes
chr6-96521521-96522021	1	Human	T-lymphocytes
chr6-96924367-969248672	1	Human	T-lymphocytes
chr6-105459063-105459563	1	Human	T-lymphocytes
chr6-106164384-1061648842	1	Human	T-lymphocytes
chr6-109036451-109036951	1	Human	T-lymphocytes
chr6-109449715-109450215	1	Human	T-lymphocytes
chr6-111757302-111757802	1	Human	T-lymphocytes
chr6-111793733-111794233	1	Human	T-lymphocytes
chr6-111837742-1118382421	1	Human	T-lymphocytes
chr6-111841788-111842288	1	Human	T-lymphocytes
chr6-116279142-116279642	1	Human	T-lymphocytes
chr6-116279723-116280223	1	Human	T-lymphocytes
chr6-118558873-118559373	1	Human	T-lymphocytes
chr6-118796561-118797061	0.600000023841858	Human	T-lymphocytes
chr6-119322634-119323134	1	Human	T-lymphocytes
chr6-119349584-1193500841	1	Human	T-lymphocytes
chr6-125829327-125829827	1	Human	T-lymphocytes
chr6-129687165-1296876651	1	Human	T-lymphocytes
chr6-130020309-130020809	1	Human	T-lymphocytes
chr6-130183894-130184394	1	Human	T-lymphocytes
chr6-130366044-130366544	1	Human	T-lymphocytes
chr6-131199670-131200170	1	Human	T-lymphocytes
chr6-131281432-131281932	1	Human	T-lymphocytes
chr6-136647300-136647800	1	Human	T-lymphocytes
chr6-136792307-1367928072	1	Human	T-lymphocytes
chr6-136792909-136793409	1	Human	T-lymphocytes
chr6-137811322-137811822	1	Human	T-lymphocytes
chr6-138455976-138456476	1	Human	T-lymphocytes
chr6-139113119-139113619	1	Human	T-lymphocytes
chr6-139160983-1391614831	1	Human	T-lymphocytes
chr6-139161840-139162340	1	Human	T-lymphocytes
chr6-139290634-139291134	1	Human	T-lymphocytes
chr6-139291845-1392923451	1	Human	T-lymphocytes
chr6-139374424-1393749241	1	Human	T-lymphocytes
chr6-141483568-1414840681	1	Human	T-lymphocytes
chr6-143397322-1433978222	1	Human	T-lymphocytes
chr6-144063867-1440643672	1	Human	T-lymphocytes
chr6-147202330-147203331	1	Human	T-lymphocytes
chr6-152184758-152185258	1	Human	T-lymphocytes
chr6-152309631-152310131	1	Human	T-lymphocytes
chr6-157535984-157536484	1	Human	T-lymphocytes
chr6-158653486-158653986	1	Human	T-lymphocytes
chr7-1940358-19408581	1	Human	T-lymphocytes
chr7-2405959-2406459	1	Human	T-lymphocytes
chr7-7640389-76408892	1	Human	T-lymphocytes
chr7-8176192-81766921	1	Human	T-lymphocytes
chr7-12257591-12258091	1	Human	T-lymphocytes
chr7-13850040-13850540	1	Human	T-lymphocytes
chr7-13908629-13909129	1	Human	T-lymphocytes
chr7-17234362-17234862	1	Human	T-lymphocytes
chr7-17298304-172988041	1	Human	T-lymphocytes
chr7-24821330-24821830	1	Human	T-lymphocytes
chr7-24907534-24908034	1	Human	T-lymphocytes
chr7-26151904-261524042	1	Human	T-lymphocytes
chr7-33707409-337079091	1	Human	T-lymphocytes
chr7-35730399-35730899	1	Human	T-lymphocytes
chr7-36724228-36724728	1	Human	T-lymphocytes
chr7-36776994-36777494	1	Human	T-lymphocytes
chr7-36790125-36790625	1	Human	T-lymphocytes
chr7-36863908-36864408	1	Human	T-lymphocytes
chr7-38232927-382334271	1	Human	T-lymphocytes
chr7-38317380-38317880	1	Human	T-lymphocytes
chr7-39949964-39950464	1	Human	T-lymphocytes
chr7-50360434-50360934	1	Human	T-lymphocytes
chr7-87219536-872200361	1	Human	T-lymphocytes
chr7-87933954-87934454	1	Human	T-lymphocytes
chr7-93232032-932325321	1	Human	T-lymphocytes
chr7-99624370-99624870	1	Human	T-lymphocytes
chr7-100603986-1006044861	1	Human	T-lymphocytes
chr7-100626530-100627030	1	Human	T-lymphocytes
chr7-100675702-100676202	1	Human	T-lymphocytes
chr7-105849332-105849832	1	Human	T-lymphocytes
chr7-114922821-114923321	1	Human	T-lymphocytes
chr7-128791152-128791652	1	Human	T-lymphocytes
chr7-130942038-130942538	1	Human	T-lymphocytes
chr7-131107889-131108389	1	Human	T-lymphocytes
chr7-132451102-1324516021	1	Human	T-lymphocytes
chr7-140252751-1402532511	1	Human	T-lymphocytes
chr7-142711659-142712159	1	Human	T-lymphocytes
chr7-149865464-149865964	1	Human	T-lymphocytes
chr7-149869834-149870334	1	Human	T-lymphocytes
chr7-151013598-151014098	1	Human	T-lymphocytes
chr7-151408719-151409219	1	Human	T-lymphocytes
chr7-152027750-152028250	0.939999997615814	Human	T-lymphocytes
chr7-155296868-155297368	1	Human	T-lymphocytes
chr7-155298807-155299307	1	Human	T-lymphocytes
chr8-8333813-8334313	1	Human	T-lymphocytes
chr8-11016384-11016884	1	Human	T-lymphocytes
chr8-27366572-273670721	1	Human	T-lymphocytes
chr8-28400996-28401496	1	Human	T-lymphocytes
chr8-29061326-29061826	1	Human	T-lymphocytes
chr8-29529383-29529883	1	Human	T-lymphocytes
chr8-37880764-378812641	1	Human	T-lymphocytes
chr8-47513696-47514196	1	Human	T-lymphocytes
chr8-60929347-60929847	1	Human	T-lymphocytes
chr8-65931634-65932134	1	Human	T-lymphocytes
chr8-66533562-66534062	1	Human	T-lymphocytes
chr8-80138526-801390261	1	Human	T-lymphocytes
chr8-89729022-897295221	1	Human	T-lymphocytes
chr8-89901748-89902248	1	Human	T-lymphocytes
chr8-89902250-899027501	1	Human	T-lymphocytes
chr8-89984022-899845222	1	Human	T-lymphocytes
chr8-90001143-90001643	1	Human	T-lymphocytes
chr8-90001844-90002344	1	Human	T-lymphocytes
chr8-96163369-96163869	1	Human	T-lymphocytes
chr8-100415685-1004161851	1	Human	T-lymphocytes
chr8-100494467-1004949671	1	Human	T-lymphocytes
chr8-100495044-1004955441	1	Human	T-lymphocytes
chr8-102097696-102098196	1	Human	T-lymphocytes
chr8-102123011-102123511	1	Human	T-lymphocytes
chr8-104665502-104666002	1	Human	T-lymphocytes
chr8-115648153-1156486531	1	Human	T-lymphocytes
chr8-116437670-116438170	1	Human	T-lymphocytes
chr8-120706430-120706930	1	Human	T-lymphocytes
chr8-120809654-1208101541	1	Human	T-lymphocytes
chr8-123520214-123520714	1	Human	T-lymphocytes
chr8-124261671-124262171	1	Human	T-lymphocytes
chr8-124474499-1244749991	1	Human	T-lymphocytes
chr8-124650178-124650678	1	Human	T-lymphocytes
chr8-125091540-125092040	1	Human	T-lymphocytes
chr8-125528775-1255292752	1	Human	T-lymphocytes
chr8-127977700-127978200	1	Human	T-lymphocytes
chr8-128537633-128538133	1	Human	T-lymphocytes
chr8-128556599-1285570991	1	Human	T-lymphocytes
chr8-130016285-1300167852	1	Human	T-lymphocytes
chr8-132978960-1329794602	1	Human	T-lymphocytes
chr8-133075300-1330758001	1	Human	T-lymphocytes
chr8-133138786-133139286	1	Human	T-lymphocytes
chr8-133499136-1334996361	1	Human	T-lymphocytes
chr8-133568449-1335689491	1	Human	T-lymphocytes
chr8-134619930-134620430	1	Human	T-lymphocytes
chr8-140591294-140591794	1	Human	T-lymphocytes
chr9-2017351-2017851	1	Human	T-lymphocytes
chr9-5844713-5845213	1	Human	T-lymphocytes
chr9-6006811-6007311	1	Human	T-lymphocytes
chr9-6412861-6413361	1	Human	T-lymphocytes
chr9-7935601-7936101	1	Human	T-lymphocytes
chr9-21031325-210318251	1	Human	T-lymphocytes
chr9-21994467-219949671	1	Human	T-lymphocytes
chr9-21995124-219956242	1	Human	T-lymphocytes
chr9-32550779-32551279	1	Human	T-lymphocytes
chr9-32572934-32573434	1	Human	T-lymphocytes
chr9-33159673-331601731	1	Human	T-lymphocytes
chr9-33167124-331676242	1	Human	T-lymphocytes
chr9-33202431-33202931	1	Human	T-lymphocytes
chr9-33290208-33290708	1	Human	T-lymphocytes
chr9-35616934-356174341	1	Human	T-lymphocytes
chr9-35811984-35812484	1	Human	T-lymphocytes
chr9-70413272-70413772	1	Human	T-lymphocytes
chr9-70413801-704143011	1	Human	T-lymphocytes
chr9-72364330-72364830	1	Human	T-lymphocytes
chr9-75152356-75152856	1	Human	T-lymphocytes
chr9-76458892-764593922	1	Human	T-lymphocytes
chr9-76576252-76576752	1	Human	T-lymphocytes
chr9-78210678-78211178	1	Human	T-lymphocytes
chr9-79624196-79624696	1	Human	T-lymphocytes
chr9-79687036-79687536	1	Human	T-lymphocytes
chr9-89536206-89536706	1	Human	T-lymphocytes
chr9-95494372-954948722	1	Human	T-lymphocytes
chr9-95724535-95725035	1	Human	T-lymphocytes
chr9-105127747-105128247	1	Human	T-lymphocytes
chr9-110156869-110157369	1	Human	T-lymphocytes
chr9-112174541-112175041	1	Human	T-lymphocytes
chr9-114386204-114386704	1	Human	T-lymphocytes
chr9-121732829-121733329	1	Human	T-lymphocytes
chr9-124870076-124870576	1	Human	T-lymphocytes
chr9-126329912-126330412	1	Human	T-lymphocytes
chr9-126397041-1263975411	1	Human	T-lymphocytes
chr9-126470993-1264714931	1	Human	T-lymphocytes
chr9-126722348-1267228481	1	Human	T-lymphocytes
chr9-126723174-126723674	1	Human	T-lymphocytes
chr9-127862091-1278625912	1	Human	T-lymphocytes
chr9-127970884-127971384	1	Human	T-lymphocytes
chr9-128007746-1280082461	1	Human	T-lymphocytes
chr9-128902264-1289027642	1	Human	T-lymphocytes
chr9-129863040-129863540	1	Human	T-lymphocytes
chr9-129869001-129869501	1	Human	T-lymphocytes
chr9-130128176-130128676	1	Human	T-lymphocytes
chr9-131398174-131398674	1	Human	T-lymphocytes
chr9-133130916-133131416	1	Human	T-lymphocytes
chr9-133144252-133144752	1	Human	T-lymphocytes
chr9-133371320-133371820	1	Human	T-lymphocytes
chr9-136996383-1369968831	1	Human	T-lymphocytes
chr10-3668533-3669033	1	Human	T-lymphocytes
chr10-3892771-3893271	1	Human	T-lymphocytes
chr10-6052539-6053039	1	Human	T-lymphocytes
chr10-6275176-62756762	1	Human	T-lymphocytes
chr10-6347966-63484661	1	Human	T-lymphocytes
chr10-7484403-7484903	1	Human	T-lymphocytes
chr10-11145391-11145891	1	Human	T-lymphocytes
chr10-11403052-11403552	1	Human	T-lymphocytes
chr10-12448686-12449186	1	Human	T-lymphocytes
chr10-12594579-12595079	1	Human	T-lymphocytes
chr10-13786927-13787427	1	Human	T-lymphocytes
chr10-22436813-224373131	1	Human	T-lymphocytes
chr10-22646280-22646780	1	Human	T-lymphocytes
chr10-26721462-26721962	1	Human	T-lymphocytes
chr10-29681704-296822041	1	Human	T-lymphocytes
chr10-30027235-30027735	1	Human	T-lymphocytes
chr10-30437012-30437512	1	Human	T-lymphocytes
chr10-30529445-305299452	1	Human	T-lymphocytes
chr10-30701736-30702236	1	Human	T-lymphocytes
chr10-33109734-33110234	1	Human	T-lymphocytes
chr10-43229027-432295271	1	Human	T-lymphocytes
chr10-43231466-43231966	1	Human	T-lymphocytes
chr10-50512952-50513452	1	Human	T-lymphocytes
chr10-62384009-62384509	1	Human	T-lymphocytes
chr10-62632025-626325251	1	Human	T-lymphocytes
chr10-62637270-62637770	1	Human	T-lymphocytes
chr10-63132980-631334801	1	Human	T-lymphocytes
chr10-69045449-69045949	1	Human	T-lymphocytes
chr10-69229312-69229812	1	Human	T-lymphocytes
chr10-72086979-720874791	1	Human	T-lymphocytes
chr10-72087481-720879811	1	Human	T-lymphocytes
chr10-72088339-720888391	1	Human	T-lymphocytes
chr10-72260662-722611621	1	Human	T-lymphocytes
chr10-73859345-73859845	1	Human	T-lymphocytes
chr10-74176442-741769421	1	Human	T-lymphocytes
chr10-74586010-74586510	1	Human	T-lymphocytes
chr10-75234080-752345801	1	Human	T-lymphocytes
chr10-79286223-792867231	1	Human	T-lymphocytes
chr10-79317626-79318126	1	Human	T-lymphocytes
chr10-79323159-79323659	1	Human	T-lymphocytes
chr10-84177569-84178069	1	Human	T-lymphocytes
chr10-87862169-878626691	1	Human	T-lymphocytes
chr10-88091609-88092109	1	Human	T-lymphocytes
chr10-89251759-892522591	1	Human	T-lymphocytes
chr10-91908189-91908689	1	Human	T-lymphocytes
chr10-102450322-102450822	1	Human	T-lymphocytes
chr10-103471238-1034717381	1	Human	T-lymphocytes
chr10-109933872-109934372	1	Human	T-lymphocytes
chr10-110864531-110865031	1	Human	T-lymphocytes
chr10-114174065-1141745653	1	Human	T-lymphocytes
chr10-114541338-1145418381	1	Human	T-lymphocytes
chr10-119489418-119489918	1	Human	T-lymphocytes
chr10-124688793-124689293	1	Human	T-lymphocytes
chr10-124718234-124718734	1	Human	T-lymphocytes
chr10-132447722-132448222	1	Human	T-lymphocytes
chr11-313708-314208	1	Human	T-lymphocytes
chr11-1852773-1853273	1	Human	T-lymphocytes
chr11-3014237-3014737	1	Human	T-lymphocytes
chr11-6402585-6403085	1	Human	T-lymphocytes
chr11-12195673-12196173	1	Human	T-lymphocytes
chr11-22625629-226261291	1	Human	T-lymphocytes
chr11-35040058-35040558	1	Human	T-lymphocytes
chr11-35077922-350784221	1	Human	T-lymphocytes
chr11-35082681-350831811	1	Human	T-lymphocytes
chr11-35144053-351445531	1	Human	T-lymphocytes
chr11-35247367-35247867	1	Human	T-lymphocytes
chr11-36377477-363779773	1	Human	T-lymphocytes
chr11-45079951-45080451	1	Human	T-lymphocytes
chr11-45102743-45103243	1	Human	T-lymphocytes
chr11-46349078-46349578	1	Human	T-lymphocytes
chr11-60978808-60979308	1	Human	T-lymphocytes
chr11-60986120-60986620	1	Human	T-lymphocytes
chr11-64859425-64859925	1	Human	T-lymphocytes
chr11-65546489-655469892	1	Human	T-lymphocytes
chr11-96207655-96208155	1	Human	T-lymphocytes
chr11-96215127-96215627	1	Human	T-lymphocytes
chr11-104897789-1048982891	1	Human	T-lymphocytes
chr11-114073873-114074373	1	Human	T-lymphocytes
chr11-114080072-114080572	1	Human	T-lymphocytes
chr11-117814637-1178151371	1	Human	T-lymphocytes
chr11-118224794-118225294	1	Human	T-lymphocytes
chr11-118914307-118914807	1	Human	T-lymphocytes
chr11-122675065-122675565	1	Human	T-lymphocytes
chr11-122748854-1227493541	1	Human	T-lymphocytes
chr12-630546-6310462	1	Human	T-lymphocytes
chr12-685302-685802	1	Human	T-lymphocytes
chr12-2690933-2691433	1	Human	T-lymphocytes
chr12-8066178-8066678	1	Human	T-lymphocytes
chr12-8644824-8645324	1	Human	T-lymphocytes
chr12-9773452-9773952	1	Human	T-lymphocytes
chr12-12356787-123572871	1	Human	T-lymphocytes
chr12-12714609-12715109	1	Human	T-lymphocytes
chr12-12736563-12737564	1	Human	T-lymphocytes
chr12-14365319-14365819	1	Human	T-lymphocytes
chr12-14385045-14385545	1	Human	T-lymphocytes
chr12-14394967-14395467	1	Human	T-lymphocytes
chr12-21657647-216581473	1	Human	T-lymphocytes
chr12-27014186-270146861	1	Human	T-lymphocytes
chr12-28190573-28191073	1	Human	T-lymphocytes
chr12-29103441-291039411	1	Human	T-lymphocytes
chr12-39372837-39373337	1	Human	T-lymphocytes
chr12-39628794-39629294	1	Human	T-lymphocytes
chr12-45728709-457292093	1	Human	T-lymphocytes
chr12-46214995-46215495	1	Human	T-lymphocytes
chr12-46219718-46220218	1	Human	T-lymphocytes
chr12-47391510-47392010	1	Human	T-lymphocytes
chr12-48925347-48925847	1	Human	T-lymphocytes
chr12-49188912-4918941211	1	Human	T-lymphocytes
chr12-51820695-51821195	1	Human	T-lymphocytes
chr12-52645333-52645833	1	Human	T-lymphocytes
chr12-54413250-54413750	1	Human	T-lymphocytes
chr12-57477650-57478150	1	Human	T-lymphocytes
chr12-59596297-59596797	1	Human	T-lymphocytes
chr12-59596812-595973121	1	Human	T-lymphocytes
chr12-64669234-64669734	1	Human	T-lymphocytes
chr12-64674512-64675012	1	Human	T-lymphocytes
chr12-67515589-675160891	1	Human	T-lymphocytes
chr12-67578855-67579355	1	Human	T-lymphocytes
chr12-68673735-68674235	1	Human	T-lymphocytes
chr12-68807825-688083251	1	Human	T-lymphocytes
chr12-69239278-692397781	1	Human	T-lymphocytes
chr12-76020231-76020731	1	Human	T-lymphocytes
chr12-76020895-76021395	1	Human	T-lymphocytes
chr12-76031434-760319344	1	Human	T-lymphocytes
chr12-76031966-76032466	1	Human	T-lymphocytes
chr12-89040082-89040582	1	Human	T-lymphocytes
chr12-89346312-893468124	1	Human	T-lymphocytes
chr12-89708669-897091691	1	Human	T-lymphocytes
chr12-92034759-92035259	1	Human	T-lymphocytes
chr12-93677109-936776091	1	Human	T-lymphocytes
chr12-94148390-941488901	1	Human	T-lymphocytes
chr12-96485068-96485568	1	Human	T-lymphocytes
chr12-96500965-965014651	1	Human	T-lymphocytes
chr12-104462822-104463322	1	Human	T-lymphocytes
chr12-104569719-1045702191	1	Human	T-lymphocytes
chr12-112978161-1129786611	1	Human	T-lymphocytes
chr12-113208072-1132085721	1	Human	T-lymphocytes
chr12-120262470-1202629701	1	Human	T-lymphocytes
chr12-121802808-121803308	1	Human	T-lymphocytes
chr13-21603949-216044491	1	Human	T-lymphocytes
chr13-24271891-24272391	1	Human	T-lymphocytes
chr13-27425791-27426291	1	Human	T-lymphocytes
chr13-27450345-274508451	1	Human	T-lymphocytes
chr13-30371823-303723231	1	Human	T-lymphocytes
chr13-30744242-30744742	1	Human	T-lymphocytes
chr13-40115978-40116478	1	Human	T-lymphocytes
chr13-40221171-402216711	1	Human	T-lymphocytes
chr13-40221794-40222294	1	Human	T-lymphocytes
chr13-40388632-403891321	1	Human	T-lymphocytes
chr13-41463240-41463740	1	Human	T-lymphocytes
chr13-46211600-462121001	1	Human	T-lymphocytes
chr13-50124287-501247873	1	Human	T-lymphocytes
chr13-74026706-74027206	1	Human	T-lymphocytes
chr13-74133634-741341341	1	Human	T-lymphocytes
chr13-79451473-79451973	1	Human	T-lymphocytes
chr13-94323688-94324188	1	Human	T-lymphocytes
chr13-99215351-99215851	1	Human	T-lymphocytes
chr13-99218923-99219423	1	Human	T-lymphocytes
chr13-99356210-99356710	1	Human	T-lymphocytes
chr14-22570157-22570657	1	Human	T-lymphocytes
chr14-24271336-242718361	1	Human	T-lymphocytes
chr14-35122286-35122786	1	Human	T-lymphocytes
chr14-50044207-50044707	1	Human	T-lymphocytes
chr14-50061684-50062184	1	Human	T-lymphocytes
chr14-50062527-50063027	1	Human	T-lymphocytes
chr14-50085897-50086397	1	Human	T-lymphocytes
chr14-50821547-50822047	1	Human	T-lymphocytes
chr14-52267379-52267879	1	Human	T-lymphocytes
chr14-52313950-5231445011	1	Human	T-lymphocytes
chr14-52352085-523525851	1	Human	T-lymphocytes
chr14-53152199-53152699	1	Human	T-lymphocytes
chr14-54396614-543971141	1	Human	T-lymphocytes
chr14-61662459-61662959	1	Human	T-lymphocytes
chr14-63864254-638647542	1	Human	T-lymphocytes
chr14-64503451-645044522	1	Human	T-lymphocytes
chr14-65850350-65850850	1	Human	T-lymphocytes
chr14-68483915-68484415	1	Human	T-lymphocytes
chr14-68506747-68507247	1	Human	T-lymphocytes
chr14-68685469-68685969	1	Human	T-lymphocytes
chr14-68734371-68734871	1	Human	T-lymphocytes
chr14-68792892-687933923	1	Human	T-lymphocytes
chr14-70886609-70887109	1	Human	T-lymphocytes
chr14-89510340-89510840	1	Human	T-lymphocytes
chr14-90397718-90398218	1	Human	T-lymphocytes
chr14-93955084-93955584	1	Human	T-lymphocytes
chr14-93962681-939631811	1	Human	T-lymphocytes
chr14-97458545-97459045	1	Human	T-lymphocytes
chr14-100068454-1000689541	1	Human	T-lymphocytes
chr14-101712933-101713934	0.879999995231628	Human	T-lymphocytes
chr14-105487479-105487979	1	Human	T-lymphocytes
chr14-106004863-106005363	0.879999995231628	Human	T-lymphocytes
chr14-106506728-106507228	1	Human	T-lymphocytes
chr14-106507258-106507758	1	Human	T-lymphocytes
chr14-106510867-106511367	1	Human	T-lymphocytes
chr15-31361285-31361785	1	Human	T-lymphocytes
chr15-41937128-41937628	1	Human	T-lymphocytes
chr15-44662957-44663457	1	Human	T-lymphocytes
chr15-60563494-60563994	1	Human	T-lymphocytes
chr15-60580533-60581033	1	Human	T-lymphocytes
chr15-60649738-60650238	1	Human	T-lymphocytes
chr15-63939607-63940107	1	Human	T-lymphocytes
chr15-64634022-64634522	1	Human	T-lymphocytes
chr15-67102113-67102613	1	Human	T-lymphocytes
chr15-69468133-69468633	1	Human	T-lymphocytes
chr15-74433701-74434201	1	Human	T-lymphocytes
chr15-77002919-77003419	1	Human	T-lymphocytes
chr15-77013740-77014240	1	Human	T-lymphocytes
chr15-78034373-78034873	1	Human	T-lymphocytes
chr15-85582616-855831161	1	Human	T-lymphocytes
chr15-85646396-85646896	1	Human	T-lymphocytes
chr15-85703210-85703710	1	Human	T-lymphocytes
chr15-85706955-857074551	1	Human	T-lymphocytes
chr15-88627390-88627890	1	Human	T-lymphocytes
chr15-88635976-88636476	1	Human	T-lymphocytes
chr15-88638613-886391132	1	Human	T-lymphocytes
chr15-90856634-90857134	1	Human	T-lymphocytes
chr15-93152195-93152695	1	Human	T-lymphocytes
chr15-101242581-101243081	1	Human	T-lymphocytes
chr16-3158571-3159071	1	Human	T-lymphocytes
chr16-4505241-4505741	1	Human	T-lymphocytes
chr16-10876878-108773781	1	Human	T-lymphocytes
chr16-17342905-173434051	1	Human	T-lymphocytes
chr16-17369563-17370063	1	Human	T-lymphocytes
chr16-26598129-26598629	1	Human	T-lymphocytes
chr16-28140947-281414471	1	Human	T-lymphocytes
chr16-28141808-28142308	1	Human	T-lymphocytes
chr16-28494006-284945061	1	Human	T-lymphocytes
chr16-48611671-486121711	1	Human	T-lymphocytes
chr16-50281884-502823841	1	Human	T-lymphocytes
chr16-50547458-50547958	1	Human	T-lymphocytes
chr16-53457611-53458111	1	Human	T-lymphocytes
chr16-53518665-535191651	1	Human	T-lymphocytes
chr16-66522073-66522573	1	Human	T-lymphocytes
chr16-66603759-66604259	1	Human	T-lymphocytes
chr16-67537803-675383031	1	Human	T-lymphocytes
chr16-68062738-68063238	1	Human	T-lymphocytes
chr16-75620256-75620756	1	Human	T-lymphocytes
chr16-78742410-78742910	1	Human	T-lymphocytes
